0.0063703
-0.0038151
-0.0063456
0.0012181
-0.0076086
-0.0011021
-6.4444e-05
-0.0028651
-0.00022929
0.0088719
0.084612
0.040849
-0.00068202
-0.013725
-0.00075109
-0.039752
-0.017831
0.041444
-0.018912
-0.66435
-0.19698
0.94862
0.0019197
0.18053
-1.3681
-0.17023
0.077642
-2.9175
1.38
0.062992
-0.00063413
0.048024
0.0064213
0.0021321
-0.0011589
-0.0076524
0.0056946
