0.0055502
-0.0050563
-0.0040317
-0.013525
-0.0044166
-0.0023108
-0.00010309
-0.0031255
6.0766e-05
0.0094855
0.11629
0.024335
-0.0016576
-0.032458
-0.0024598
-0.05865
-0.0074371
0.083547
-0.023299
-0.59898
-0.21494
0.92027
-0.014901
0.051982
-0.8731
-0.16502
0.18255
-9.6477
0.65472
0.065771
-0.003714
0.027563
0.0049574
0.0047296
0.00013816
-0.0058058
0.0036362
