37701,1.16,2.3483,0.59,2.7909,1.11,3.1731,1.493,3.5069,1.7764,3.8005,1.9886,4.0596,2.1497,4.2884,2.2738,4.4901,2.3709,0.015599,0.017759,0.017759,0.036642,0.018727,0.017265,0.017265,0.023316,0.019973,0.016206,0.016206,0.01925,0.019982,0.015142,0.015142,0.016933,0.019307,0.014219,0.014219,0.015294,0.018321,0.013385,0.013385,0.014001,0.017319,0.012643,0.012643,0.012987,0.016459,0.011996,0.011996,0.012192
37708,1.12,2.0782,0.39,2.5329,0.9,2.9331,1.277,3.2832,1.558,3.5903,1.773,3.8605,1.9409,4.0987,2.0749,4.3087,2.1836,0.020134,0.022342,0.022342,0.03907,0.024304,0.024779,0.024779,0.032945,0.026171,0.025602,0.025602,0.033016,0.026735,0.025922,0.025922,0.033541,0.026784,0.026172,0.026172,0.033757,0.026703,0.026455,0.026455,0.033752,0.02654,0.026553,0.026553,0.033383,0.026221,0.026264,0.026264,0.032498
37715,1.09,2.087,0.42,2.5485,0.94,2.9534,1.3277,3.3075,1.6138,3.6183,1.8303,3.892,1.9974,4.1332,2.1286,4.3459,2.2337,0.022336,0.023919,0.023919,0.038072,0.025854,0.025977,0.025977,0.033019,0.027184,0.026497,0.026497,0.033114,0.027388,0.026563,0.026563,0.033497,0.027201,0.026565,0.026565,0.033448,0.026944,0.026583,0.026583,0.033072,0.026627,0.026401,0.026401,0.032277,0.026172,0.025858,0.025858,0.03101
37722,1.15,2.1641,0.46,2.6077,1.01,2.9981,1.4028,3.341,1.6856,3.6433,1.8977,3.9101,2.0611,4.1458,2.1902,4.3538,2.2942,0.021216,0.021759,0.021759,0.033297,0.024587,0.023852,0.023852,0.029406,0.025848,0.024394,0.024394,0.029626,0.026002,0.024431,0.024431,0.029918,0.025739,0.024338,0.024338,0.029707,0.025374,0.024203,0.024203,0.029117,0.024957,0.023879,0.023879,0.028146,0.024455,0.023274,0.023274,0.026838
37728,1.16,2.2204,0.59,2.6538,1.11,3.0306,1.4766,3.3593,1.7441,3.648,1.9446,3.9023,2.0988,4.1266,2.2202,4.3243,2.318,0.020438,0.020034,0.020034,0.029324,0.02356,0.022202,0.022202,0.026663,0.024681,0.022685,0.022685,0.026973,0.024738,0.022614,0.022614,0.027098,0.02437,0.022373,0.022373,0.026696,0.023874,0.022055,0.022055,0.025923,0.023338,0.021577,0.021577,0.024861,0.022766,0.020897,0.020897,0.023592
37736,1.12,2.0735,0.62,2.5247,1.11,2.9205,1.4632,3.2639,1.7202,3.5626,1.9139,3.8233,2.0636,4.0515,2.1821,4.2514,2.2778,0.019573,0.018786,0.018786,0.027566,0.022527,0.020756,0.020756,0.024845,0.023536,0.021082,0.021082,0.024683,0.023508,0.02088,0.02088,0.024497,0.023045,0.020491,0.020491,0.023859,0.022442,0.020005,0.020005,0.022896,0.021822,0.019391,0.019391,0.021721,0.021222,0.018653,0.018653,0.020452
37743,1.1,2.0632,0.58,2.5205,1.1,2.9258,1.4605,3.277,1.7212,3.5803,1.9153,3.8428,2.0641,4.0705,2.1811,4.2686,2.2753,0.019519,0.0168,0.0168,0.024387,0.02207,0.018998,0.018998,0.022159,0.02282,0.019402,0.019402,0.022003,0.022637,0.019228,0.019228,0.021755,0.022062,0.018813,0.018813,0.021069,0.02136,0.018269,0.018269,0.020071,0.020666,0.017615,0.017615,0.018914,0.020033,0.01689,0.01689,0.017739
37750,1.09,1.8576,0.41,2.2652,0.93,2.6441,1.2954,2.9847,1.5538,3.2871,1.7427,3.5545,1.8846,3.7906,1.9943,3.999,2.0811,0.018551,0.015368,0.015368,0.021666,0.021,0.017497,0.017497,0.019835,0.02172,0.017908,0.017908,0.01971,0.021529,0.017735,0.017735,0.019431,0.020927,0.017293,0.017293,0.018718,0.020174,0.016699,0.016699,0.017705,0.019427,0.016008,0.016008,0.016576,0.018765,0.015286,0.015286,0.015481
37757,1.03,1.7288,0.44,2.1074,0.85,2.4653,1.1585,2.7911,1.3886,3.0833,1.5661,3.3434,1.7056,3.5743,1.8174,3.7787,1.9084,0.019445,0.016295,0.016295,0.021972,0.022643,0.01864,0.01864,0.020182,0.023891,0.019145,0.019145,0.019814,0.024036,0.019138,0.019138,0.019552,0.023696,0.018926,0.018926,0.019047,0.023162,0.018633,0.018633,0.018411,0.022522,0.018251,0.018251,0.017775,0.021805,0.017789,0.017789,0.017231
37764,1.06,1.6899,0.44,2.0404,0.81,2.3744,1.0858,2.6819,1.3015,2.9604,1.4708,3.2107,1.6059,3.4343,1.7154,3.6331,1.8053,0.019179,0.014588,0.014588,0.019654,0.022518,0.017814,0.017814,0.01855,0.023964,0.018959,0.018959,0.019154,0.024326,0.019383,0.019383,0.01955,0.024223,0.019462,0.019462,0.019405,0.02396,0.019389,0.019389,0.018953,0.023603,0.019179,0.019179,0.018392,0.023153,0.018844,0.018844,0.017845
37771,1.09,1.6363,0.4,1.9831,0.8,2.3267,1.0968,2.6502,1.3228,2.9469,1.4984,3.2153,1.6373,3.4559,1.749,3.6702,1.8404,0.01828,0.013352,0.013352,0.017552,0.021573,0.016525,0.016525,0.016786,0.023077,0.017786,0.017786,0.017528,0.023533,0.018293,0.018293,0.017955,0.023523,0.018433,0.018433,0.017843,0.023346,0.018394,0.018394,0.017417,0.023088,0.018227,0.018227,0.016896,0.022759,0.01796,0.01796,0.016406
37778,1.03,1.5995,0.33,1.9645,0.72,2.3214,1.0244,2.653,1.2604,2.9535,1.4475,3.2225,1.5979,3.4618,1.7205,3.6738,1.8216,0.017482,0.012363,0.012363,0.015839,0.020638,0.015251,0.015251,0.015207,0.022017,0.016369,0.016369,0.015911,0.022364,0.016808,0.016808,0.016289,0.022245,0.016899,0.016899,0.016149,0.021964,0.016813,0.016813,0.015701,0.021643,0.016622,0.016622,0.015163,0.021323,0.016373,0.016373,0.014672
37785,0.84,1.3948,0.11,1.7374,0.48,2.0788,0.7781,2.4007,1.0143,2.6955,1.2053,2.9615,1.3615,3.1994,1.4907,3.4111,1.5985,0.01667,0.011508,0.011508,0.014654,0.019653,0.014162,0.014162,0.014236,0.020955,0.01515,0.01515,0.014717,0.021253,0.015502,0.015502,0.014883,0.021067,0.015515,0.015515,0.014589,0.020691,0.015346,0.015346,0.014036,0.020278,0.015086,0.015086,0.013439,0.019895,0.014798,0.014798,0.012931
37792,0.81,1.594,0.29,1.9819,0.62,2.349,0.9372,2.6845,1.2032,2.9865,1.4162,3.2566,1.5856,3.4972,1.7213,3.711,1.8315,0.017655,0.013469,0.013469,0.01782,0.020832,0.016338,0.016338,0.017862,0.02236,0.017519,0.017519,0.018375,0.022896,0.018024,0.018024,0.018477,0.022998,0.018208,0.018208,0.018145,0.022961,0.018244,0.018244,0.017612,0.022877,0.018169,0.018169,0.017034,0.022742,0.017989,0.017989,0.016489
37799,0.85,1.7803,0.41,2.1708,0.77,2.537,1.0762,2.8705,1.3266,3.1702,1.5336,3.4377,1.7051,3.6755,1.8472,3.8865,1.9652,0.018629,0.014976,0.014976,0.019663,0.022552,0.017558,0.017558,0.018356,0.024621,0.019288,0.019288,0.01942,0.025567,0.020548,0.020548,0.020609,0.02609,0.02144,0.02144,0.021345,0.02653,0.022121,0.022121,0.021713,0.026908,0.022572,0.022572,0.021787,0.027137,0.022746,0.022746,0.021623
37805,0.85,1.7574,0.4,2.1771,0.83,2.5706,1.1765,2.9257,1.4553,3.241,1.6807,3.5188,1.8632,3.7629,2.0111,3.9771,2.1312,0.01934,0.015403,0.015403,0.019277,0.023103,0.018223,0.018223,0.019042,0.025063,0.019701,0.019701,0.019663,0.025946,0.020659,0.020659,0.020259,0.026433,0.021382,0.021382,0.020698,0.026839,0.022,0.022,0.021008,0.027165,0.022457,0.022457,0.021198,0.027328,0.022683,0.022683,0.021263
37813,0.87,1.7223,0.38,2.1456,0.79,2.5433,1.1126,2.9033,1.3615,3.2237,1.5591,3.5071,1.7181,3.7568,1.8478,3.9765,1.9549,0.018396,0.014108,0.014108,0.01722,0.021981,0.016856,0.016856,0.017636,0.023893,0.018464,0.018464,0.018897,0.024784,0.019589,0.019589,0.020087,0.025264,0.020443,0.020443,0.021005,0.025622,0.02113,0.02113,0.021667,0.025882,0.021609,0.021609,0.02208,0.025992,0.021827,0.021827,0.022235
37820,0.89,2.0395,0.61,2.5108,1.01,2.9278,1.3156,3.2903,1.5543,3.6044,1.7429,3.8771,1.8941,4.1143,2.0171,4.3208,2.1185,0.017531,0.012969,0.012969,0.015485,0.020941,0.015608,0.015608,0.016007,0.022734,0.017107,0.017107,0.017236,0.023519,0.018092,0.018092,0.018523,0.023867,0.018752,0.018752,0.019673,0.024056,0.019184,0.019184,0.020666,0.024153,0.019395,0.019395,0.021467,0.024149,0.01939,0.01939,0.022014
37827,0.91,2.1349,0.68,2.6529,1.09,3.104,1.4058,3.491,1.6481,3.8229,1.8379,4.1084,1.9892,4.3548,2.1115,4.5678,2.2118,0.021325,0.017164,0.017164,0.019896,0.025973,0.020018,0.020018,0.019686,0.028372,0.021304,0.021304,0.020032,0.029423,0.022104,0.022104,0.020761,0.029991,0.022613,0.022613,0.021439,0.030402,0.022941,0.022941,0.022023,0.030585,0.023028,0.023028,0.022448,0.030423,0.02283,0.02283,0.022654
37834,0.93,2.4403,0.91,2.9516,1.37,3.3957,1.7051,3.7795,1.9467,4.1115,2.1279,4.399,2.2673,4.648,2.3771,4.8633,2.4655,0.020713,0.016224,0.016224,0.018384,0.025657,0.019292,0.019292,0.01849,0.028424,0.020817,0.020817,0.018976,0.029854,0.02175,0.02175,0.019623,0.030813,0.022343,0.022343,0.020141,0.031632,0.02273,0.02273,0.020523,0.032217,0.022865,0.022865,0.020741,0.032411,0.022722,0.022722,0.02078
37841,0.94,2.2939,0.65,2.777,1.14,3.1977,1.4955,3.5645,1.7588,3.8859,1.9591,4.1686,2.1149,4.4173,2.2388,4.636,2.3391,0.024032,0.019894,0.019894,0.022324,0.028477,0.023491,0.023491,0.024692,0.030929,0.025144,0.025144,0.026125,0.032285,0.02603,0.02603,0.026706,0.033393,0.026646,0.026646,0.026853,0.034526,0.02714,0.02714,0.026789,0.035481,0.02738,0.02738,0.02652,0.036003,0.027264,0.027264,0.026032
37848,0.93,2.5047,0.69,3.0095,1.21,3.4471,1.5837,3.8297,1.8589,4.1647,2.064,4.4577,2.2196,4.7133,2.34,4.9353,2.4348,0.023687,0.02052,0.02052,0.026343,0.028228,0.023873,0.023873,0.026576,0.030863,0.025424,0.025424,0.026894,0.032405,0.026139,0.026139,0.026568,0.033653,0.026542,0.026542,0.02602,0.034847,0.026777,0.026777,0.025388,0.035773,0.026735,0.026735,0.024654,0.036182,0.026358,0.026358,0.023828
37855,0.96,2.5723,0.62,3.0622,1.12,3.4765,1.4852,3.8328,1.753,4.1416,1.9539,4.41,2.1074,4.6432,2.2271,4.8454,2.3222,0.024566,0.019344,0.019344,0.023429,0.029321,0.023111,0.023111,0.024232,0.032204,0.024966,0.024966,0.024838,0.034096,0.025938,0.025938,0.024732,0.03579,0.026505,0.026505,0.024261,0.037488,0.026814,0.026814,0.023581,0.038887,0.026773,0.026773,0.022742,0.039632,0.026335,0.026335,0.021806
37862,0.96,2.5518,0.65,3.0585,1.17,3.479,1.5337,3.8329,1.7931,4.1345,1.9852,4.3937,2.1317,4.6171,2.2464,4.8099,2.3383,0.023543,0.017307,0.017307,0.021231,0.027993,0.02088,0.02088,0.022291,0.030599,0.02268,0.02268,0.0229,0.032242,0.023632,0.023632,0.022841,0.033671,0.024178,0.024178,0.022398,0.035086,0.024458,0.024458,0.021734,0.036269,0.024438,0.024438,0.020931,0.036948,0.024111,0.024111,0.020066
37869,0.94,2.3143,0.55,2.8413,1.04,3.2861,1.3977,3.6633,1.6641,3.9861,1.868,4.2646,2.0273,4.5056,2.1543,4.7145,2.2575,0.022366,0.015776,0.015776,0.018964,0.026585,0.019198,0.019198,0.020213,0.029029,0.02088,0.02088,0.020738,0.0305,0.021681,0.021681,0.020535,0.031691,0.022034,0.022034,0.019952,0.0328,0.022093,0.022093,0.019165,0.033685,0.021884,0.021884,0.01829,0.034162,0.021451,0.021451,0.017424
37876,0.94,2.2221,0.44,2.7303,0.96,3.1693,1.342,3.5478,1.6262,3.8755,1.8418,4.1604,2.0087,4.4084,2.1404,4.6244,2.2462,0.023723,0.016046,0.016046,0.017993,0.027201,0.01939,0.01939,0.019667,0.02904,0.020759,0.020759,0.020182,0.030025,0.021182,0.021182,0.019761,0.030776,0.021168,0.021168,0.018917,0.031438,0.02088,0.02088,0.017886,0.031895,0.020372,0.020372,0.016815,0.032027,0.019715,0.019715,0.015813
37883,0.93,2.2277,0.49,2.7036,1.01,3.1166,1.3811,3.4754,1.652,3.7886,1.8547,4.0628,2.0095,4.3031,2.1304,4.5135,2.2268,0.022881,0.015341,0.015341,0.017336,0.026322,0.018358,0.018358,0.018221,0.028081,0.019458,0.019458,0.018349,0.028936,0.01967,0.01967,0.017775,0.029493,0.019478,0.019478,0.016882,0.029905,0.019031,0.019031,0.015843,0.030105,0.018412,0.018412,0.014803,0.030035,0.017718,0.017718,0.01387
37890,0.92,2.085,0.23,2.5502,0.75,2.9589,1.1298,3.3164,1.4209,3.6299,1.644,3.9053,1.8169,4.1473,1.9526,4.3598,2.0604,0.021728,0.014077,0.014077,0.015838,0.025029,0.016843,0.016843,0.016733,0.026746,0.017809,0.017809,0.01675,0.027583,0.017957,0.017957,0.016099,0.028092,0.017724,0.017724,0.015167,0.028423,0.017257,0.017257,0.014125,0.028551,0.016664,0.016664,0.013129,0.028456,0.016052,0.016052,0.012285
37897,0.92,2.216,0.4,2.7081,0.93,3.1327,1.3086,3.4997,1.5897,3.8187,1.8023,4.097,1.9666,4.3401,2.0962,4.5525,2.2005,0.02152,0.01538,0.01538,0.021156,0.024735,0.017953,0.017953,0.021255,0.026377,0.018774,0.018774,0.020651,0.027145,0.018727,0.018727,0.019164,0.027573,0.01834,0.01834,0.017591,0.02781,0.017766,0.017766,0.016117,0.027847,0.0171,0.0171,0.014836,0.027681,0.016432,0.016432,0.013794
37904,0.9,2.2288,0.33,2.7296,0.87,3.1628,1.2543,3.5377,1.5404,3.8637,1.757,4.1484,1.925,4.3973,2.0581,4.6147,2.1656,0.021209,0.015585,0.015585,0.02174,0.02465,0.018465,0.018465,0.022267,0.026466,0.019462,0.019462,0.021755,0.027371,0.019475,0.019475,0.020163,0.027917,0.019131,0.019131,0.0185,0.028264,0.018624,0.018624,0.017008,0.028398,0.018042,0.018042,0.015768,0.028304,0.017461,0.017461,0.014808
37911,0.91,2.4627,0.48,2.9452,0.96,3.3571,1.3154,3.7134,1.5895,4.0241,1.8009,4.2959,1.9658,4.5338,2.096,4.7417,2.2,0.020155,0.014203,0.014203,0.019818,0.023463,0.016922,0.016922,0.020215,0.025199,0.017836,0.017836,0.019685,0.026034,0.017802,0.017802,0.018188,0.02648,0.017399,0.017399,0.016621,0.026704,0.016816,0.016816,0.015201,0.026734,0.016177,0.016177,0.014021,0.026595,0.015578,0.015578,0.01312
37918,0.93,2.2881,0.41,2.7565,0.86,3.1628,1.1832,3.517,1.4296,3.8274,1.6194,4.0999,1.7685,4.3391,1.8879,4.5487,1.985,0.021613,0.01539,0.01539,0.019939,0.024417,0.016943,0.016943,0.018985,0.025708,0.017342,0.017342,0.018113,0.026209,0.017101,0.017101,0.016635,0.026398,0.016596,0.016596,0.015155,0.026396,0.015942,0.015942,0.013816,0.026221,0.015247,0.015247,0.012705,0.025908,0.014602,0.014602,0.011854
37925,0.94,2.4032,0.5,2.879,0.92,3.2854,1.237,3.6356,1.4709,3.9397,1.6501,4.205,1.7903,4.4366,1.9022,4.6386,1.9931,0.021888,0.014957,0.014957,0.018329,0.024703,0.016822,0.016822,0.018031,0.025976,0.017598,0.017598,0.017907,0.026463,0.017731,0.017731,0.017317,0.026648,0.017593,0.017593,0.016748,0.026652,0.01731,0.01731,0.016306,0.026485,0.016952,0.016952,0.015997,0.026172,0.016561,0.016561,0.015766
37932,0.94,2.6304,0.7,3.0977,1.15,3.4898,1.4533,3.826,1.6714,4.1176,1.8325,4.3721,1.9554,4.5944,2.0518,4.7885,2.1293,0.021392,0.014408,0.014408,0.017229,0.024177,0.016042,0.016042,0.016648,0.025394,0.016741,0.016741,0.016473,0.025793,0.016737,0.016737,0.015787,0.025853,0.016454,0.016454,0.015122,0.025702,0.016023,0.016023,0.014569,0.025378,0.015534,0.015534,0.014152,0.024938,0.015053,0.015053,0.013843
37939,0.93,2.3614,0.5,2.8173,0.9,3.2079,1.2005,3.5468,1.4222,3.843,1.5922,4.1028,1.7252,4.3308,1.8314,4.5305,1.9177,0.022667,0.016308,0.016308,0.019555,0.025145,0.01815,0.01815,0.020188,0.026055,0.018444,0.018444,0.019433,0.026213,0.018103,0.018103,0.018219,0.02609,0.017536,0.017536,0.017006,0.025794,0.016881,0.016881,0.015972,0.025347,0.016199,0.016199,0.015127,0.024807,0.015544,0.015544,0.014442
37946,0.92,2.3483,0.62,2.7843,0.99,3.1597,1.2726,3.4877,1.4881,3.7765,1.6567,4.0315,1.7909,4.2565,1.8993,4.4549,1.9882,0.024714,0.018556,0.018556,0.021607,0.027195,0.021112,0.021112,0.023956,0.028055,0.021415,0.021415,0.023296,0.028181,0.021066,0.021066,0.022096,0.028089,0.020499,0.020499,0.020783,0.027877,0.019894,0.019894,0.019662,0.027497,0.019245,0.019245,0.018717,0.026962,0.018561,0.018561,0.017887
37953,0.91,2.5786,0.71,3.0151,1.12,3.3866,1.4081,3.7084,1.6187,3.9898,1.7763,4.2368,1.8973,4.4538,1.9926,4.6442,2.0692,0.023463,0.016838,0.016838,0.020675,0.02587,0.019228,0.019228,0.02219,0.026713,0.0195,0.0195,0.021341,0.02682,0.019112,0.019112,0.020146,0.026668,0.018473,0.018473,0.018884,0.02636,0.017759,0.017759,0.017805,0.025892,0.017012,0.017012,0.016911,0.02531,0.016283,0.016283,0.016166
37960,0.9,2.4222,0.58,2.8753,0.96,3.2568,1.2447,3.5845,1.4664,3.8696,1.6387,4.1191,1.7736,4.3381,1.8799,4.5301,1.9644,0.02473,0.016869,0.016869,0.019297,0.027016,0.019759,0.019759,0.021598,0.027756,0.020102,0.020102,0.021008,0.027777,0.019656,0.019656,0.019808,0.027567,0.018888,0.018888,0.018389,0.027217,0.018013,0.018013,0.017084,0.026701,0.017096,0.017096,0.015961,0.026044,0.016192,0.016192,0.015016
37967,0.89,2.3948,0.51,2.8563,0.88,3.2467,1.1681,3.5825,1.4052,3.8746,1.597,4.1303,1.7522,4.3546,1.8775,4.5514,1.9787,0.024529,0.01677,0.01677,0.018964,0.026448,0.019534,0.019534,0.021677,0.027009,0.019771,0.019771,0.021196,0.026924,0.01921,0.01921,0.019792,0.026617,0.018351,0.018351,0.018149,0.026169,0.017408,0.017408,0.01666,0.025573,0.016456,0.016456,0.015421,0.024878,0.015555,0.015555,0.014424
37974,0.86,2.3489,0.61,2.7982,0.95,3.1772,1.2287,3.5027,1.455,3.7855,1.6388,4.0329,1.7878,4.2497,1.9082,4.4398,2.0051,0.02331,0.01545,0.01545,0.017453,0.025138,0.018052,0.018052,0.019992,0.02565,0.018247,0.018247,0.019502,0.025517,0.017671,0.017671,0.01803,0.025132,0.016808,0.016808,0.01634,0.024581,0.015868,0.015868,0.014836,0.023906,0.014953,0.014953,0.013642,0.023188,0.014136,0.014136,0.012759
37981,0.85,2.3322,0.59,2.788,0.94,3.1727,1.2188,3.5022,1.4456,3.7878,1.629,4.0369,1.7771,4.2549,1.8963,4.4457,1.9921,0.02222,0.013849,0.013849,0.016686,0.024023,0.016393,0.016393,0.018445,0.024555,0.016596,0.016596,0.017901,0.024447,0.016058,0.016058,0.016458,0.024073,0.015217,0.015217,0.014848,0.023531,0.014282,0.014282,0.013418,0.022893,0.013383,0.013383,0.012286,0.022253,0.012611,0.012611,0.011455
37988,0.91,2.4951,0.6532,2.9681,1.0197,3.3651,1.3159,3.7044,1.555,3.9979,1.7475,4.2535,1.902,4.4765,2.0255,4.6711,2.1237,0.021109,0.01273,0.01273,0.01505,0.022843,0.015151,0.015151,0.016638,0.023341,0.015367,0.015367,0.016161,0.023199,0.014862,0.014862,0.014855,0.022761,0.014049,0.014049,0.01339,0.022133,0.013135,0.013135,0.012079,0.021424,0.012265,0.012265,0.011044,0.02075,0.011534,0.011534,0.010293
37995,0.85,2.1853,0.5245,2.6515,0.8589,3.0515,1.1386,3.3967,1.3718,3.6971,1.5655,3.9599,1.7257,4.1903,1.8574,4.3923,1.9651,0.021291,0.012453,0.012453,0.014073,0.023217,0.015021,0.015021,0.01574,0.023917,0.015552,0.015552,0.015627,0.024006,0.015362,0.015362,0.014725,0.023852,0.014888,0.014888,0.013663,0.023577,0.01434,0.01434,0.01273,0.023238,0.013825,0.013825,0.012024,0.022888,0.013382,0.013382,0.011512
38002,0.87,2.2114,0.4286,2.6557,0.757,3.0355,1.0382,3.3638,1.2775,3.6502,1.48,3.9015,1.6502,4.1225,1.792,4.3169,1.9092,0.024457,0.014135,0.014135,0.014484,0.026329,0.017104,0.017104,0.016703,0.026882,0.017867,0.017867,0.017055,0.026877,0.017791,0.017791,0.016449,0.026737,0.017392,0.017392,0.015532,0.026555,0.016896,0.016896,0.014626,0.026282,0.016358,0.016358,0.013829,0.025901,0.015786,0.015786,0.013121
38009,0.88,2.2368,0.4025,2.6902,0.7428,3.0772,1.0316,3.4104,1.2759,3.7002,1.4817,3.9538,1.6542,4.1762,1.798,4.3714,1.9171,0.023253,0.012786,0.012786,0.014024,0.025019,0.015735,0.015735,0.016041,0.025534,0.016577,0.016577,0.016289,0.025504,0.016574,0.016574,0.015607,0.025313,0.01621,0.01621,0.014611,0.025057,0.015711,0.015711,0.013611,0.024727,0.015158,0.015158,0.012724,0.024339,0.014581,0.014581,0.011956
38016,0.9,2.361,0.4046,2.8078,0.739,3.186,1.0263,3.5109,1.2718,3.7929,1.4805,4.0394,1.6566,4.2553,1.8041,4.4445,1.9266,0.02211,0.011716,0.011716,0.012823,0.023841,0.014524,0.014524,0.014578,0.024354,0.015339,0.015339,0.014771,0.024308,0.015331,0.015331,0.014124,0.024065,0.014958,0.014958,0.013189,0.023726,0.014436,0.014436,0.012246,0.023321,0.013874,0.013874,0.011417,0.022892,0.01332,0.01332,0.010719
38023,0.91,2.3027,0.333,2.7545,0.6689,3.1359,0.958,3.4621,1.2055,3.7443,1.4162,3.9903,1.5946,4.2055,1.7445,4.3938,1.8692,0.021703,0.010819,0.010819,0.011737,0.023299,0.01344,0.01344,0.013304,0.023706,0.014208,0.014208,0.013461,0.023571,0.014198,0.014198,0.012852,0.023227,0.013831,0.013831,0.011977,0.022772,0.013315,0.013315,0.011094,0.022257,0.012771,0.012771,0.010329,0.021746,0.012254,0.012254,0.0097043
