0.94,2.5047,0.69,3.0095,1.21,3.4471,1.5837,3.8297,1.8589,4.1647,2.064,4.4577,2.2196,4.7133,2.34,4.9353,2.4348,0.023949,0.021756,0.021756,0.028457,0.02999,0.026284,0.026284,0.028898,0.034182,0.028868,0.028868,0.02966,0.036506,0.030029,0.030029,0.029658,0.038252,0.030642,0.030642,0.029353,0.039737,0.030893,0.030893,0.028788,0.040379,0.03052,0.03052,0.027835,0.03993,0.029554,0.029554,0.026635
0.95,2.5723,0.62,3.0622,1.12,3.4765,1.4852,3.8328,1.753,4.1416,1.9539,4.41,2.1074,4.6432,2.2271,4.8454,2.3222,0.024694,0.020393,0.020393,0.024957,0.031158,0.025282,0.025282,0.026045,0.035868,0.028211,0.028211,0.027126,0.03881,0.029733,0.029733,0.027364,0.041305,0.0306,0.0306,0.027091,0.043628,0.030993,0.030993,0.026393,0.044991,0.0307,0.0307,0.02533,0.044947,0.029766,0.029766,0.024124
0.98,2.5518,0.65,3.0585,1.17,3.479,1.5337,3.8329,1.7931,4.1345,1.9852,4.3937,2.1317,4.6171,2.2464,4.8099,2.3383,0.02364,0.018233,0.018233,0.022465,0.029521,0.02266,0.02266,0.023815,0.033644,0.025313,0.025313,0.024845,0.036111,0.026678,0.026678,0.025051,0.038084,0.027358,0.027358,0.024677,0.039822,0.027534,0.027534,0.023855,0.040843,0.027219,0.027219,0.022792,0.040886,0.026525,0.026525,0.021718
0.95,2.3143,0.55,2.8413,1.04,3.2861,1.3977,3.6633,1.6641,3.9861,1.868,4.2646,2.0273,4.5056,2.1543,4.7145,2.2575,0.022501,0.016613,0.016613,0.019856,0.027839,0.020668,0.020668,0.021346,0.031507,0.023031,0.023031,0.022232,0.033616,0.024125,0.024125,0.022212,0.035143,0.024467,0.024467,0.021572,0.036332,0.024259,0.024259,0.020494,0.036964,0.023715,0.023715,0.019336,0.036954,0.023038,0.023038,0.01836
0.94,2.2221,0.44,2.7303,0.96,3.1693,1.342,3.5478,1.6262,3.8755,1.8418,4.1604,2.0087,4.4084,2.1404,4.6244,2.2462,0.024051,0.017075,0.017075,0.018897,0.028749,0.021064,0.021064,0.020835,0.031625,0.023013,0.023013,0.021676,0.032973,0.023557,0.023557,0.021341,0.033769,0.023341,0.023341,0.020319,0.034208,0.022597,0.022597,0.018885,0.034225,0.021632,0.021632,0.017465,0.033892,0.02072,0.02072,0.016333
0.93,2.2277,0.49,2.7036,1.01,3.1166,1.3811,3.4754,1.652,3.7886,1.8547,4.0628,2.0095,4.3031,2.1304,4.5135,2.2268,0.023287,0.016443,0.016443,0.018312,0.027788,0.019945,0.019945,0.019223,0.030418,0.021449,0.021449,0.019528,0.031502,0.021646,0.021646,0.018941,0.031944,0.021133,0.021133,0.017791,0.031955,0.020137,0.020137,0.016304,0.03163,0.019063,0.019063,0.014946,0.031152,0.0182,0.0182,0.013961
0.93,2.085,0.23,2.5502,0.75,2.9589,1.1298,3.3164,1.4209,3.6299,1.644,3.9053,1.8169,4.1473,1.9526,4.3598,2.0604,0.022137,0.015074,0.015074,0.016592,0.026269,0.018148,0.018148,0.017453,0.028674,0.01938,0.01938,0.017599,0.029662,0.019451,0.019451,0.016899,0.029983,0.018854,0.018854,0.015682,0.029841,0.017823,0.017823,0.014189,0.029445,0.016831,0.016831,0.012917,0.02902,0.016145,0.016145,0.012075
0.93,2.216,0.4,2.7081,0.93,3.1327,1.3086,3.4997,1.5897,3.8187,1.8023,4.097,1.9666,4.3401,2.0962,4.5525,2.2005,0.022061,0.016733,0.016733,0.023065,0.026071,0.01973,0.01973,0.023077,0.028328,0.020849,0.020849,0.022566,0.029175,0.020668,0.020668,0.020901,0.029342,0.019872,0.019872,0.018976,0.029037,0.018718,0.018718,0.017043,0.028508,0.017599,0.017599,0.015397,0.027995,0.016738,0.016738,0.014167
0.9,2.2288,0.33,2.7296,0.87,3.1628,1.2543,3.5377,1.5404,3.8637,1.757,4.1484,1.925,4.3973,2.0581,4.6147,2.1656,0.021629,0.016766,0.016766,0.023461,0.02581,0.020145,0.020145,0.024042,0.028287,0.021551,0.021551,0.023698,0.029354,0.021525,0.021525,0.02199,0.029733,0.020884,0.020884,0.020064,0.029658,0.01994,0.01994,0.01824,0.029327,0.019004,0.019004,0.016729,0.028928,0.018238,0.018238,0.015598
0.91,2.4627,0.48,2.9452,0.96,3.3571,1.3154,3.7134,1.5895,4.0241,1.8009,4.2959,1.9658,4.5338,2.096,4.7417,2.2,0.020582,0.015344,0.015344,0.021264,0.024393,0.018363,0.018363,0.021654,0.026594,0.01953,0.01953,0.021239,0.0275,0.019379,0.019379,0.019587,0.027716,0.018611,0.018611,0.017707,0.027477,0.017536,0.017536,0.015908,0.027102,0.01656,0.01656,0.014471,0.026811,0.015869,0.015869,0.013465
0.93,2.2881,0.41,2.7565,0.86,3.1628,1.1832,3.517,1.4296,3.8274,1.6194,4.0999,1.7685,4.3391,1.8879,4.5487,1.985,0.021848,0.016458,0.016458,0.021235,0.025378,0.018293,0.018293,0.020116,0.027175,0.01885,0.01885,0.019295,0.027702,0.018451,0.018451,0.017653,0.027619,0.017575,0.017575,0.015858,0.027132,0.016446,0.016446,0.014153,0.026554,0.015448,0.015448,0.012826,0.026117,0.01475,0.01475,0.011924
0.94,2.4032,0.5,2.879,0.92,3.2854,1.237,3.6356,1.4709,3.9397,1.6501,4.205,1.7903,4.4366,1.9022,4.6386,1.9931,0.022296,0.016123,0.016123,0.019461,0.025945,0.018325,0.018325,0.019107,0.027778,0.019386,0.019386,0.019194,0.028284,0.019503,0.019503,0.018671,0.028179,0.019157,0.019157,0.018109,0.027679,0.018582,0.018582,0.01772,0.027042,0.017991,0.017991,0.017502,0.026479,0.017423,0.017423,0.01725
0.94,2.6304,0.7,3.0977,1.15,3.4898,1.4533,3.826,1.6714,4.1176,1.8325,4.3721,1.9554,4.5944,2.0518,4.7885,2.1293,0.021715,0.015456,0.015456,0.018139,0.025217,0.017342,0.017342,0.017436,0.026905,0.018246,0.018246,0.017418,0.027275,0.018163,0.018163,0.016745,0.026996,0.01761,0.01761,0.016009,0.026299,0.016817,0.016817,0.015394,0.025516,0.016069,0.016069,0.014995,0.024896,0.01546,0.01546,0.014698
0.93,2.3614,0.5,2.8173,0.9,3.2079,1.2005,3.5468,1.4222,3.843,1.5922,4.1028,1.7252,4.3308,1.8314,4.5305,1.9177,0.02283,0.017338,0.017338,0.020703,0.026222,0.019685,0.019685,0.021465,0.027667,0.020275,0.020275,0.020845,0.02777,0.01985,0.01985,0.019624,0.027279,0.019,0.019,0.018312,0.026427,0.017972,0.017972,0.01715,0.025519,0.016973,0.016973,0.016163,0.024799,0.016102,0.016102,0.015309
0.93,2.3483,0.62,2.7843,0.99,3.1597,1.2726,3.4877,1.4881,3.7765,1.6567,4.0315,1.7909,4.2565,1.8993,4.4549,1.9882,0.025079,0.019954,0.019954,0.023263,0.028921,0.023452,0.023452,0.026121,0.030611,0.02431,0.02431,0.025725,0.03077,0.023987,0.023987,0.024631,0.030374,0.023243,0.023243,0.023363,0.02967,0.02239,0.02239,0.022294,0.028746,0.021397,0.021397,0.021246,0.02777,0.020275,0.020275,0.020109
0.93,2.5786,0.71,3.0151,1.12,3.3866,1.4081,3.7084,1.6187,3.9898,1.7763,4.2368,1.8973,4.4538,1.9926,4.6442,2.0692,0.023838,0.018007,0.018007,0.022035,0.027356,0.021131,0.021131,0.023905,0.028854,0.021809,0.021809,0.023259,0.028937,0.021366,0.021366,0.022109,0.028438,0.020452,0.020452,0.02079,0.027601,0.019375,0.019375,0.019626,0.026631,0.018282,0.018282,0.018584,0.025724,0.017262,0.017262,0.017617
0.92,2.4222,0.58,2.8753,0.96,3.2568,1.2447,3.5845,1.4664,3.8696,1.6387,4.1191,1.7736,4.3381,1.8799,4.5301,1.9644,0.024948,0.017934,0.017934,0.020369,0.028559,0.021631,0.021631,0.023087,0.030095,0.022448,0.022448,0.022741,0.030136,0.021966,0.021966,0.021579,0.029606,0.020915,0.020915,0.020048,0.028756,0.019648,0.019648,0.018553,0.027728,0.018331,0.018331,0.017193,0.026693,0.017087,0.017087,0.01601
0.9,2.3948,0.51,2.8563,0.88,3.2467,1.1681,3.5825,1.4052,3.8746,1.597,4.1303,1.7522,4.3546,1.8775,4.5514,1.9787,0.024855,0.017955,0.017955,0.020135,0.027983,0.021496,0.021496,0.023314,0.029192,0.022158,0.022158,0.023104,0.029041,0.021501,0.021501,0.021685,0.02835,0.020307,0.020307,0.019858,0.027352,0.018934,0.018934,0.018117,0.026252,0.017584,0.017584,0.016619,0.02524,0.016378,0.016378,0.015404
0.88,2.3489,0.61,2.7982,0.95,3.1772,1.2287,3.5027,1.455,3.7855,1.6388,4.0329,1.7878,4.2497,1.9082,4.4398,2.0051,0.023659,0.016595,0.016595,0.018486,0.026432,0.019795,0.019795,0.021388,0.027388,0.020278,0.020278,0.021126,0.027101,0.019531,0.019531,0.01956,0.026267,0.01827,0.01827,0.017585,0.025118,0.016853,0.016853,0.01573,0.023978,0.015571,0.015571,0.014265,0.02307,0.014551,0.014551,0.013236
0.88,2.3322,0.59,2.788,0.94,3.1727,1.2188,3.5022,1.4456,3.7878,1.629,4.0369,1.7771,4.2549,1.8963,4.4457,1.9921,0.022614,0.014844,0.014844,0.017558,0.025175,0.017801,0.017801,0.019501,0.026036,0.01817,0.01817,0.019128,0.025758,0.017429,0.017429,0.017564,0.024945,0.016173,0.016173,0.01565,0.023838,0.01476,0.01476,0.013858,0.022806,0.013555,0.013555,0.012487,0.022052,0.012691,0.012691,0.011569
0.91,2.4951,0.6532,2.9681,1.0197,3.3651,1.3159,3.7044,1.555,3.9979,1.7475,4.2535,1.902,4.4765,2.0255,4.6711,2.1237,0.021527,0.013703,0.013703,0.01576,0.023796,0.016366,0.016366,0.017405,0.024456,0.016651,0.016651,0.017052,0.024077,0.015912,0.015912,0.015612,0.02316,0.014677,0.014677,0.013841,0.021946,0.013296,0.013296,0.012185,0.02088,0.01216,0.01216,0.010955,0.020187,0.011393,0.011393,0.010171
0.88,2.1853,0.5245,2.6515,0.8589,3.0515,1.1386,3.3967,1.3718,3.6971,1.5655,3.9599,1.7257,4.1903,1.8574,4.3923,1.9651,0.021606,0.013377,0.013377,0.01467,0.02413,0.016153,0.016153,0.016318,0.025123,0.016811,0.016811,0.016345,0.025117,0.016499,0.016499,0.015385,0.024663,0.015766,0.015766,0.014149,0.024026,0.014962,0.014962,0.01305,0.023477,0.014321,0.014321,0.012278,0.023087,0.013833,0.013833,0.011744
0.87,2.2114,0.4286,2.6557,0.757,3.0355,1.0382,3.3638,1.2775,3.6502,1.48,3.9015,1.6502,4.1225,1.792,4.3169,1.9092,0.025012,0.015397,0.015397,0.015361,0.028198,0.018885,0.018885,0.017649,0.029495,0.020048,0.020048,0.018275,0.029515,0.019988,0.019988,0.017736,0.029146,0.019447,0.019447,0.016781,0.028649,0.018787,0.018787,0.015829,0.028,0.018041,0.018041,0.014948,0.027191,0.017164,0.017164,0.01406
0.87,2.2368,0.4025,2.6902,0.7428,3.0772,1.0316,3.4104,1.2759,3.7002,1.4817,3.9538,1.6542,4.1762,1.798,4.3714,1.9171,0.023776,0.014013,0.014013,0.014984,0.026605,0.01733,0.01733,0.016987,0.027684,0.018488,0.018488,0.017464,0.027622,0.018474,0.018474,0.016805,0.027159,0.017935,0.017935,0.015707,0.026545,0.01722,0.01722,0.014575,0.025875,0.016451,0.016451,0.013546,0.025187,0.015631,0.015631,0.012606
0.9,2.361,0.4046,2.8078,0.739,3.186,1.0263,3.5109,1.2718,3.7929,1.4805,4.0394,1.6566,4.2553,1.8041,4.4445,1.9266,0.02261,0.012899,0.012899,0.013674,0.025155,0.0159,0.0159,0.015285,0.02605,0.016901,0.016901,0.015629,0.025897,0.01682,0.01682,0.01496,0.025322,0.016216,0.016216,0.01388,0.024571,0.015427,0.015427,0.01276,0.023846,0.014654,0.014654,0.011796,0.02323,0.013938,0.013938,0.010991
0.92,2.3027,0.333,2.7545,0.6689,3.1359,0.958,3.4621,1.2055,3.7443,1.4162,3.9903,1.5946,4.2055,1.7445,4.3938,1.8692,0.022102,0.011932,0.011932,0.012483,0.024389,0.014594,0.014594,0.013808,0.025069,0.015437,0.015437,0.014058,0.024769,0.015306,0.015306,0.013398,0.024047,0.014679,0.014679,0.012353,0.023143,0.013872,0.013872,0.011275,0.022323,0.013138,0.013138,0.010388,0.021704,0.012532,0.012532,0.0097006
0.92,2.199,0.1749,2.6438,0.5404,3.0258,0.8535,3.3575,1.1207,3.648,1.3475,3.9034,1.539,4.1284,1.6994,4.3263,1.8328,0.021233,0.011489,0.011489,0.012226,0.023261,0.013869,0.013869,0.013205,0.023764,0.014577,0.014577,0.013345,0.02337,0.014389,0.014389,0.012689,0.022548,0.013735,0.013735,0.011701,0.021533,0.01291,0.01291,0.010693,0.020657,0.01218,0.01218,0.0098634,0.020065,0.011608,0.011608,0.0092178
