0.0047661
-0.0067731
-0.0045889
-0.036678
-0.0053928
-0.0034351
-0.00013103
-0.003513
4.8306e-05
0.0088974
0.061224
0.025298
-0.0021232
-0.03497
-0.0016821
-0.058824
-0.0045883
0.087701
-0.015538
-0.79815
-0.18716
0.97317
-0.081548
0.048885
-0.83821
-0.2346
0.15968
-9.3581
0.63066
0.020663
-0.0025226
0.018463
0.006516
0.0033842
-0.0034457
-0.0057353
0.0074106
