7.321e+05,3.0873,0.5938,3.5014,1.0133,3.8433,1.3182,4.1334,1.5483,4.3833,1.7278,4.5999,1.8716,4.7882,1.989,4.9517,2.086
7.321e+05,3.2549,0.7001,3.6608,1.1159,3.9936,1.4185,4.276,1.6466,4.5194,1.824,4.7309,1.9656,4.9149,2.0807,5.0751,2.1752
7.3211e+05,3.3214,0.8089,3.705,1.2076,4.024,1.5011,4.2975,1.7244,4.5349,1.8992,4.7421,2.0394,4.9231,2.1536,5.0812,2.2476
7.3212e+05,3.2916,0.7511,3.6596,1.1443,3.9661,1.4366,4.2291,1.6625,4.4579,1.8422,4.6581,1.9879,4.8336,2.1075,4.9873,2.206
7.3212e+05,3.2048,0.7925,3.5719,1.1755,3.8814,1.4613,4.1488,1.6823,4.3823,1.858,4.5871,2.0005,4.7669,2.1173,4.9245,2.2135
7.3213e+05,2.984,0.5936,3.3482,0.9771,3.6613,1.2615,3.935,1.4802,4.1759,1.6534,4.3885,1.7937,4.5759,1.9089,4.741,2.0043
7.3214e+05,2.989,0.596,3.3523,0.9791,3.6647,1.2709,3.9381,1.5003,4.1789,1.685,4.3917,1.836,4.5795,1.9606,4.7449,2.0637
7.3214e+05,2.9406,0.5458,3.287,0.9356,3.5874,1.228,3.852,1.4554,4.0863,1.6377,4.2942,1.787,4.4785,1.9109,4.6416,2.0144
7.3215e+05,3.0959,0.7108,3.4292,1.0744,3.7145,1.3476,3.9644,1.5593,4.1853,1.728,4.3813,1.8652,4.5553,1.9785,4.7095,2.0728
7.3216e+05,3.1074,0.6717,3.4496,1.0488,3.7418,1.3329,3.9971,1.5523,4.2223,1.726,4.4217,1.8663,4.5982,1.9816,4.7544,2.0777
7.3216e+05,2.796,0.4803,3.1332,0.8235,3.4307,1.1006,3.6954,1.3261,3.932,1.5109,4.1435,1.6632,4.3324,1.7895,4.5007,1.8946
7.3217e+05,2.8351,0.4308,3.1629,0.7713,3.4513,1.0445,3.708,1.2665,3.9374,1.4489,4.1426,1.5998,4.3261,1.7255,4.4897,1.8305
7.3218e+05,2.8282,0.5053,3.1588,0.8353,3.4514,1.1013,3.7123,1.318,3.9455,1.496,4.154,1.6435,4.3401,1.7662,4.5059,1.8687
7.3219e+05,2.8451,0.6233,3.1712,0.9418,3.4592,1.1947,3.7159,1.3992,3.9454,1.5672,4.1506,1.7069,4.334,1.824,4.4975,1.9227
7.3219e+05,2.9458,0.6387,3.2545,0.944,3.5283,1.196,3.7749,1.4049,3.9985,1.5787,4.2016,1.7237,4.3855,1.8448,4.5513,1.9459
7.322e+05,2.8274,0.6143,3.1294,0.9183,3.4023,1.1661,3.6508,1.3699,3.8774,1.5387,4.0837,1.6792,4.2706,1.7968,4.4392,1.8953
7.3221e+05,2.81,0.6643,3.1005,0.9596,3.3641,1.1995,3.6049,1.3964,3.825,1.5596,4.026,1.6958,4.2087,1.8099,4.3739,1.9058
7.3221e+05,2.8646,0.6598,3.1141,0.9311,3.3421,1.1539,3.5544,1.339,3.7529,1.494,3.9376,1.6246,4.1081,1.7351,4.264,1.8289
7.3222e+05,2.9362,0.6081,3.2113,0.8918,3.4609,1.1345,3.691,1.3418,3.9037,1.5181,4.0995,1.6676,4.2786,1.7937,4.4408,1.8995
7.3223e+05,2.8846,0.553,3.1552,0.8464,3.4042,1.0924,3.6358,1.2991,3.8509,1.4732,4.0494,1.6198,4.2309,1.7433,4.3953,1.8472
7.3224e+05,2.8105,0.4564,3.0781,0.7505,3.3254,0.9981,3.5555,1.2072,3.769,1.384,3.9661,1.5337,4.1466,1.6604,4.3105,1.7675
7.3224e+05,2.7897,0.3055,3.045,0.6107,3.283,0.8717,3.505,1.095,3.7111,1.2858,3.9012,1.4485,4.0754,1.587,4.2337,1.7043
7.3225e+05,2.8177,0.3232,3.0735,0.607,3.3138,0.8567,3.5386,1.0755,3.7475,1.2667,3.94,1.433,4.1161,1.577,4.2757,1.7009
7.3226e+05,3.0451,0.4109,3.2795,0.6906,3.5001,0.9363,3.7103,1.1514,3.9094,1.339,4.0959,1.5019,4.2682,1.6427,4.4254,1.7636
7.3226e+05,3.0943,0.4704,3.3128,0.734,3.5204,0.9662,3.7211,1.1702,3.9135,1.3489,4.0952,1.5046,4.2641,1.6397,4.4187,1.7562
7.3227e+05,3.175,0.4767,3.3751,0.7315,3.5657,0.9556,3.7514,1.1519,3.931,1.3233,4.102,1.4722,4.2619,1.601,4.409,1.7118
7.3228e+05,3.2637,0.4891,3.4576,0.733,3.6384,0.9477,3.8133,1.1361,3.9826,1.3009,4.1442,1.4444,4.2958,1.5687,4.4357,1.6757
7.3228e+05,3.1832,0.5059,3.3999,0.7629,3.6042,0.9884,3.8,1.1855,3.9868,1.3572,4.1628,1.5061,4.3261,1.6344,4.4755,1.7444
7.3229e+05,3.1384,0.5249,3.3283,0.764,3.5132,0.9748,3.6954,1.1599,3.8725,1.3219,4.0415,1.4631,4.1998,1.5856,4.3457,1.6912
7.323e+05,3.2258,0.5147,3.4049,0.7505,3.5812,0.9578,3.7574,1.1393,3.9304,1.2978,4.0963,1.4354,4.2519,1.5544,4.3951,1.6566
7.323e+05,3.2227,0.5305,3.402,0.7556,3.5804,0.9539,3.7595,1.1281,3.9354,1.2803,4.1039,1.4126,4.2615,1.5269,4.4062,1.6251
7.3231e+05,3.2722,0.6335,3.4518,0.8464,3.6247,1.0352,3.795,1.2018,3.9611,1.3481,4.1202,1.4757,4.2694,1.5862,4.407,1.6811
7.3232e+05,3.4021,0.8437,3.5718,1.0181,3.7313,1.1853,3.8875,1.3412,4.0402,1.4832,4.1872,1.6101,4.3259,1.7214,4.4544,1.8173
7.3233e+05,3.4126,0.8364,3.5641,1.0028,3.7064,1.1596,3.8468,1.3042,3.9854,1.435,4.1197,1.5515,4.247,1.6536,4.3654,1.7415
7.3233e+05,3.3375,0.8703,3.4915,1.0129,3.6369,1.1538,3.7799,1.2881,3.9202,1.4123,4.0552,1.5245,4.1826,1.6238,4.3005,1.7099
7.3234e+05,3.4064,0.887,3.5443,1.0029,3.674,1.1274,3.8031,1.2526,3.9315,1.3729,4.0568,1.485,4.176,1.5867,4.287,1.6768
7.3235e+05,3.4231,0.8731,3.5435,1.0003,3.6558,1.1308,3.7685,1.2582,3.8818,1.378,3.9933,1.4876,4.1002,1.5854,4.2002,1.6707
7.3235e+05,3.4672,0.7507,3.5688,0.8834,3.6713,1.0232,3.7807,1.1607,3.8942,1.2899,4.0071,1.4071,4.1153,1.5104,4.2161,1.5991
7.3236e+05,3.6107,0.7918,3.7311,0.9503,3.8418,1.105,3.9531,1.2501,4.0657,1.382,4.177,1.499,4.2837,1.6004,4.3836,1.6864
7.3237e+05,3.6736,0.8022,3.7835,0.9606,3.8829,1.1134,3.9839,1.255,4.0874,1.3826,4.191,1.4948,4.2917,1.5916,4.3867,1.6734
7.3238e+05,3.7225,0.7797,3.8421,0.9568,3.946,1.1175,4.0471,1.2608,4.1481,1.3863,4.2477,1.4947,4.3436,1.5869,4.4336,1.6641
7.3238e+05,3.9386,0.9469,4.0758,1.149,4.1868,1.3197,4.2891,1.4632,4.3879,1.5829,4.4837,1.682,4.5749,1.7632,4.6598,1.8291
7.3239e+05,3.9058,0.8544,4.0336,1.0689,4.142,1.2486,4.2461,1.3985,4.3492,1.5227,4.4504,1.6249,4.5472,1.7082,4.6375,1.7755
7.324e+05,4.0516,1.0491,4.1658,1.2559,4.2607,1.4259,4.3533,1.5651,4.4471,1.6783,4.5407,1.7698,4.6312,1.8431,4.7158,1.9012
7.324e+05,3.9031,0.8539,4.0027,1.0722,4.0918,1.2532,4.184,1.4023,4.2803,1.5243,4.3776,1.6232,4.4725,1.7026,4.5617,1.7654
7.3241e+05,3.9329,1.0733,4.0371,1.2101,4.1295,1.3482,4.2237,1.4782,4.3211,1.5952,4.419,1.6969,4.5141,1.7826,4.6035,1.853
7.3242e+05,3.6809,0.8163,3.7784,1.0288,3.8746,1.202,3.977,1.3428,4.0842,1.4571,4.1923,1.5496,4.2974,1.6242,4.3965,1.684
7.3242e+05,3.7261,0.7157,3.811,0.9344,3.8939,1.1143,3.9834,1.262,4.0788,1.3828,4.1763,1.4811,4.2721,1.5607,4.363,1.6247
7.3243e+05,3.725,0.814,3.7923,1.0028,3.8608,1.1605,3.9392,1.2918,4.026,1.4007,4.1169,1.4906,4.2076,1.5644,4.2946,1.6246
7.3244e+05,3.7837,0.95,3.8465,1.1228,3.913,1.2685,3.9915,1.3908,4.0799,1.4931,4.1735,1.5782,4.2672,1.6486,4.3575,1.7064
7.3244e+05,3.6706,0.9616,3.7285,1.1255,3.7932,1.2635,3.8712,1.379,3.9596,1.4752,4.0529,1.5547,4.146,1.62,4.2353,1.673
7.3245e+05,3.7358,1.234,3.778,1.2407,3.8288,1.2982,3.8953,1.3797,3.9739,1.4681,4.0587,1.5535,4.1443,1.6304,4.2268,1.696
7.3246e+05,3.6938,1.075,3.7269,1.2016,3.7728,1.3138,3.8373,1.412,3.9158,1.4969,4.0017,1.5695,4.0894,1.6308,4.1744,1.6819
7.3247e+05,3.6094,1.0771,3.6425,1.1889,3.6879,1.289,3.7499,1.3772,3.8242,1.4537,3.9048,1.519,3.9863,1.574,4.065,1.6195
7.3247e+05,3.7299,1.2621,3.7517,1.3607,3.7853,1.4489,3.8367,1.5264,3.902,1.5936,3.9752,1.6508,4.0507,1.6987,4.1244,1.7381
7.3248e+05,3.7519,1.2422,3.785,1.3372,3.8253,1.4259,3.8799,1.5067,3.9463,1.5785,4.0194,1.641,4.0945,1.6943,4.1679,1.7388
7.3249e+05,3.6025,1.2199,3.6252,1.2867,3.6603,1.3586,3.7116,1.4302,3.7756,1.4983,3.8471,1.5605,3.9211,1.6157,3.9937,1.6633
7.3249e+05,3.7605,1.3561,3.7747,1.4091,3.8029,1.4719,3.8491,1.5373,3.9091,1.6008,3.977,1.6594,4.0476,1.7112,4.1168,1.7553
7.325e+05,3.8167,1.4045,3.831,1.4731,3.8592,1.5457,3.9056,1.6172,3.9662,1.6843,4.0347,1.745,4.1058,1.7982,4.1753,1.8434
7.3251e+05,3.9023,1.6008,3.9203,1.6644,3.9497,1.7272,3.9952,1.7867,4.0528,1.8414,4.1169,1.8901,4.1826,1.9323,4.2462,1.968
7.3252e+05,3.9509,1.562,3.9749,1.6234,4.0049,1.6824,4.048,1.7372,4.1023,1.7868,4.1637,1.8307,4.2277,1.8687,4.2906,1.9007
7.3252e+05,4.0508,1.6153,4.0645,1.6743,4.0842,1.7274,4.1179,1.7746,4.1644,1.816,4.2192,1.8519,4.2777,1.8827,4.3361,1.9086
7.3253e+05,4.1554,1.628,4.1712,1.7204,4.1926,1.7971,4.2283,1.8603,4.2764,1.912,4.3322,1.9538,4.3909,1.9873,4.4487,2.0135
7.3254e+05,4.0493,1.5372,4.0549,1.6396,4.0709,1.7194,4.1024,1.7816,4.1466,1.83,4.1985,1.8676,4.2535,1.8965,4.308,1.9188
